F55F8.8,0.1,1,0.5,2,6,0.5,1,0.1,6,0.1,0.3,4,0.4,0.4,0.4,3,2,2,1,,,,,,
zipt-2.4,2,80,4,3,24,27,7,15,12,14,7,37,13,32,10,19,22,29,36,15,58,7,15,10,40
F55F10.1,6,26,16,13,10,17,14,12,10,14,5,15,11,15,0.8,12,4,19,12,15,8,9,19,9,14
F55G1.1,0.6,0.4,0.3,16,0.6,0.7,4,0.9,0.7,1,0.4,0.3,8,0.2,23,1,2,0.6,2,22,2,0.6,7,,
rod-1,118,5,3,9,53,2,13,8,17,5,54,10,10,2,9,10,10,41,9,51,2,4,17,47,
slc-25A18.2,35,0.3,1,2,3,0.8,2,5,7,2,8,8,2,0.4,1,2,1,12,8,3,0.2,7,4,3,
F55G1.6,0.1,84,2,2,6,15,4,3,10,12,6,31,15,3,0.8,4,4,3,39,13,11,0.3,5,14,7
F55G1.7,3,2,5,0.3,0.5,13,0.6,0.9,7,7,2,0.1,1,0.7,0.8,3,5,2,0.1,4,6,,,,
F55G1.9,1,24,11,3,8,9,4,9,8,13,9,16,10,14,22,7,23,18,19,12,11,5,23,6,13
egas-4,2,0.2,2,1,0.5,0.3,0.1,0.1,0.1,1,0.3,0.1,0.4,0.4,7,0.2,,,,,,,,,
F55G1.15,0.2,0.2,4,0.3,2,2,0.8,5,2,0.8,1,0.8,0.4,6,1,0.6,3,3,1,0.5,20,2,,,
fncm-1,10,0.2,0.3,2,6,0.9,2,3,4,1,6,4,2,0.7,2,2,3,7,3,5,0.4,2,4,5,
slx-1,0.2,39,4,4,8,25,3,6,10,6,5,24,11,15,8,7,15,16,25,11,25,5,7,7,21
F56A4.3,0.6,23,4,16,14,1,1,,,,,,,,,,,,,,,,,,
F56A4.10,0.2,0.1,0.1,2,,,,,,,,,,,,,,,,,,,,,
sago-2,0.4,0.2,0.3,0.5,0.4,0.5,2,1,4,1,1,0.7,0.8,0.4,0.3,3,0.9,0.5,0.3,0.5,4,0.4,,,
eme-1,0.1,11,2,3,5,16,5,3,6,8,4,31,7,7,4,4,15,5,20,6,15,1,13,7,26
F56A11.4,1,0.4,2,0.5,0.2,5,1,8,0.8,0.4,0.2,10,0.8,0.5,2,1,0.7,0.1,10,1,0.1,1,9,1,
F56A11.5,0.1,53,21,4,20,31,9,27,44,28,17,41,27,18,9,16,15,13,34,33,28,6,4,18,20
F56A11.6,2,0.7,0.2,0.4,3,3,4,0.4,0.1,0.4,6,0.1,0.3,0.4,4,22,0.2,,,,,,,,
WBGene00018927,4,0.2,2,3,4,0.2,0.1,9,0.3,3,1,4,1,5,10,0.1,0.4,,,,,,,,
F56B3.2,2,4,5,1,43,3,1,28,9,24,7,7,5,30,8,20,6,20,4,4,8,8,8,6,25
F56B3.3,0.1,0.2,0.1,0.1,0.1,0.1,0.2,0.3,0.3,0.2,0.1,1,0.1,,,,,,,,,,,,
F56B3.6,8,0.7,2,0.4,2,0.6,0.2,6,19,6,0.5,0.4,0.6,0.7,2,1,18,0.4,1,0.1,6,107,2,,
ugt-52,12,0.2,5,5,36,1,2,2,24,16,2,10,5,11,1,16,4,1,3,8,,,,,
mrpl-2,3,64,10,5,28,13,11,31,21,30,16,26,25,26,29,23,35,22,34,32,30,14,11,11,25
F56B3.9,0.2,0.2,0.1,,,,,,,,,,,,,,,,,,,,,,
F56B3.11,4,25,6,3,16,9,10,51,51,77,121,66,49,25,168,26,107,43,68,61,40,24,38,94,107
skr-18,4,32,8,4,25,22,12,12,22,28,19,38,27,31,50,20,63,36,41,32,27,12,6,20,30
F56B6.6,3,23,18,5,22,4,4,0.7,6,0.2,0.9,1,4,0.1,0.1,21,0.1,,,,,,,,
F56C3.1,7,0.1,0.1,0.2,0.2,0.2,0.1,10,0.1,,,,,,,,,,,,,,,,
fbxa-190,0.3,0.1,0.1,2,2,0.2,3,0.6,0.4,0.1,0.6,0.1,0.4,2,0.3,0.6,2,0.1,,,,,,,
F56C3.3,0.3,0.2,,,,,,,,,,,,,,,,,,,,,,,
F56C3.4,0.2,0.1,0.2,0.2,0.3,,,,,,,,,,,,,,,,,,,,
dgn-2,0.6,0.5,0.3,0.1,0.1,0.1,2,0.1,0.1,3,0.5,4,0.3,,,,,,,,,,,,
F56C3.7,0.7,0.1,0.1,,,,,,,,,,,,,,,,,,,,,,
F56C3.8,0.2,1,3,0.1,4,15,2,0.3,0.6,7,0.8,0.2,1686,11,,,,,,,,,,,
F56C3.9,2,3,1,0.4,5,51,3,7,17,27,0.1,0.1,2,0.2,0.3,3,10,0.4,0.1,27,4,,,,
F56C9.3,0.1,91,2,4,18,44,4,4,6,10,8,62,11,12,3,13,11,8,55,8,42,2,297,7,29
acbp-4,0.8,0.2,0.3,0.7,0.7,0.6,3,1,1,0.1,0.1,0.4,5,0.8,0.1,1,0.1,40,1,,,,,,
F56C9.6,204,4,2,16,72,3,4,13,20,19,117,21,10,8,14,26,6,115,20,62,0.8,29,11,40,
F56C9.7,2,1,2,81,3,25,210,48,253,133,69,18,15,0.1,73,0.7,3,138,55,2,4,3,180,24,
F56C9.8,16,0.1,1,5,405,0.4,84,26,42,34,10,4,35,107,3,225,12,32,7,31,12,245,3,57,53
F56C9.10,26,64,16,37,42,45,91,26,51,18,10,74,48,44,5,42,34,48,34,41,53,17,28,23,56
F56C9.11,2,37,0.8,6,7,18,4,5,4,5,3,16,7,6,3,6,6,5,26,6,10,2,3,13,12
F56C11.3,28,7,6,11,15,5,6,18,9,11,20,17,18,28,9,26,16,15,21,16,5,12,6,17,
F56C11.5,0.1,16,3,1,38,15,7,11,10,13,9,26,8,28,14,26,14,23,14,9,23,5,33,15,29
F56C11.6,0.2,2,2,25,0.3,9,13,12,6,7,4,10,6,2,36,4,4,3,10,5,2,25,8,17,
F56D1.1,7,64,6,6,14,26,16,12,15,14,5,29,22,18,15,14,17,18,42,24,17,4,12,20,18
ilcr-2,19,35,46,13,19,24,23,18,12,20,8,25,9,20,4,19,14,19,19,14,25,11,68,7,21
mrps-16,10,113,43,8,44,37,16,29,14,41,23,37,20,57,176,29,64,58,43,30,71,37,28,13,30
ucr-1,50,161,79,48,154,97,112,331,193,294,150,219,135,123,145,153,210,132,197,156,207,98,74,149,151
F56D2.2,35,0.1,1,3,11,0.9,5,7,8,5,21,14,6,20,2,27,12,28,13,14,3,3,12,18,
F56D2.3,0.8,0.2,64,0.3,0.8,30,1,11,6,0.3,0.6,37,2,35,2,16,0.4,0.6,5,94,8,6,25,,
F56D2.5,0.2,1,2,2,0.3,8,2,4,4,2,1,4,2,1,2,2,2,2,5,0.7,4,3,4,2,
ddx-15,15,126,48,11,60,48,23,46,30,57,22,101,30,82,44,44,109,98,57,40,129,25,56,17,101
F56D2.8,0.1,0.4,0.3,1,0.3,0.5,0.1,0.4,0.1,0.2,0.6,118,0.1,,,,,,,,,,,,
F56D3.1,16,2,258,0.5,35,180,26,52,63,3,9,23,0.9,246,2,11,2,17,16,6,9,42,87,,
clec-68,0.1,0.4,0.1,0.2,0.2,2,,,,,,,,,,,,,,,,,,,
clec-67,2,2,2,13,26,2,32,14,6,1,0.9,0.3,9,0.4,1,9,3,0.6,0.8,0.5,668,3,,,
srz-19,0.3,0.2,1,0.3,0.4,0.1,0.1,0.7,0.7,0.6,0.8,0.1,0.5,0.5,,,,,,,,,,,
srz-20,0.3,0.2,1,0.2,0.2,0.3,0.2,0.1,1,,,,,,,,,,,,,,,,
fcho-1,6,60,13,9,15,19,13,13,17,14,6,29,17,14,4,13,13,17,19,16,26,8,17,5,23
F56E10.1,0.7,25,6,4,5,12,5,5,5,10,4,19,5,7,1,6,6,10,11,4,8,2,10,8,15
daam-1,98,5,6,26,1,11,7,9,2,2,1,4,21,1,34,2,11,1,4,4,38,11,6,12,
ttr-58,0.1,0.1,0.1,0.1,0.3,2,0.1,8,0.3,0.2,1,0.1,155,0.5,,,,,,,,,,,
ttr-55,0.2,0.4,0.1,0.2,17,,,,,,,,,,,,,,,,,,,,
F56F4.3,1,0.9,0.4,0.1,0.1,0.2,0.1,1,0.1,8,0.1,,,,,,,,,,,,,,
F56F4.4,0.5,0.1,2,0.1,0.4,0.6,80,,,,,,,,,,,,,,,,,,
abt-6,0.2,0.2,0.2,0.1,4,,,,,,,,,,,,,,,,,,,,
F56F10.1,0.5,4,1,38,1,25,80,36,73,29,21,11,7,0.2,42,0.7,2,46,31,2,2,53,10,,
F56F10.2,55,0.4,21,18,32,24,7,17,6,3,1,14,10,0.3,20,0.1,3,2,20,0.3,9,7,4,5,
cdo-1,3,9,4,11,0.3,24,42,57,28,13,10,46,3,4,16,6,4,20,64,2,1,0.7,57,7,
lgl-1,0.3,4,7,3,31,5,5,8,4,9,2,4,5,37,2,16,5,35,3,6,8,14,12,5,17
F56F11.1,0.7,0.7,3,5,0.9,0.7,0.3,10,0.7,1,0.3,0.4,8,3,0.2,,,,,,,,,,
F56F11.2,0.1,2,1,1,3,1,2,5,7,5,4,1,6,3,1,6,2,4,3,4,2,1,5,4,5
klf-1,2,1,15,3,11,0.5,22,17,19,14,6,6,22,3,0.3,12,0.9,2,6,18,2,2,2,17,3
F56F11.4,54,0.9,1,10,30,1,1,4,3,5,24,5,5,3,9,11,2,27,3,69,0.8,3,14,19,
trpl-1,0.3,31,5,2,0.6,0.5,0.4,0.6,11,0.3,14,0.1,2,0.5,1,0.6,1,0.3,0.7,4,,,,,
nhr-266,0.2,0.5,0.2,16,,,,,,,,,,,,,,,,,,,,,
F56H1.3,0.2,0.9,0.1,0.1,0.1,0.1,0.5,0.1,51,,,,,,,,,,,,,,,,
ccpp-1,0.8,43,10,4,26,19,8,14,15,17,8,21,16,23,3,23,14,21,22,14,25,10,9,19,28
F57B9.1,1,10,5,4,43,4,10,24,26,25,13,12,29,67,29,24,25,55,21,26,11,12,5,50,58
F57B9.3,0.4,0.8,0.4,0.9,0.3,6,2,3,0.6,0.2,0.4,1,0.1,0.3,1,0.1,0.2,0.1,0.6,4,2,0.2,,,
flap-1,53,6,7,64,11,8,18,14,16,11,22,15,77,38,37,31,66,35,19,16,22,6,12,29,
F57B9.8,2,0.6,1,1,0.3,2,0.7,0.8,4,3,3,2,1,0.3,2,0.8,2,2,2,2,1,4,14,1,
ipgm-1,70,45,232,92,36,21,159,98,97,128,54,75,54,11,1,72,2,10,85,49,6,15,64,85,32
F57B10.4,69,4,1,7,30,0.6,3,5,14,6,27,13,5,1,7,5,3,34,10,10,0.7,2,6,21,
F57B10.5,13,72,41,18,194,35,33,143,73,120,75,43,83,232,196,128,126,226,78,81,82,53,31,127,92
xpg-1,0.1,20,1,5,6,11,10,6,12,9,3,13,21,11,3,6,11,9,19,15,11,2,2,7,12
F57B10.8,0.1,12,3,4,13,8,7,9,17,13,5,7,30,30,18,13,22,33,15,27,10,5,1,5,10
spg-20,5,4,8,22,8,10,15,5,31,4,3,7,30,12,3,8,10,11,7,24,10,9,12,9,13
ucr-11,52,80,81,47,147,137,75,646,477,852,798,702,304,183,219,206,312,228,481,273,430,137,23,1590,1271
pdxk-1,2,23,2,3,20,10,6,18,30,25,20,29,25,18,9,22,8,15,30,30,13,8,4,36,26
clec-90,0.1,7,21,18,38,7,20,13,22,11,4,11,15,19,3,26,8,13,6,16,13,10,27,9,17
glo-2,5,11,6,9,9,10,7,5,9,6,5,12,5,9,2,9,9,6,8,8,10,6,6,6,20
F57C9.4,0.1,55,4,3,14,11,6,6,9,9,4,18,11,16,5,9,13,13,25,10,11,6,7,6,12
F57C9.6,17,0.3,0.9,3,3,1,1,4,4,2,0.8,0.6,5,0.6,0.6,4,2,0.6,1,4,2,0.8,1,3,1
tofu-4,18,0.9,2,2,9,0.7,1,3,5,4,10,7,1,0.8,2,1,1,10,5,6,0.4,6,3,7,
F57C12.2,0.1,0.1,23,0.1,7,10,7,6,6,1,6,16,0.1,18,0.2,5,3,8,0.5,1,32,9,,,
F57F4.1,3,0.3,2,3,2,0.2,0.2,1,0.1,8,0.1,0.7,41,0.6,,,,,,,,,,,
F57F4.2,0.1,0.1,0.2,0.5,0.1,1868,0.1,0.1,1788,0.1,0.4,0.3,2,2089,2,0.4,1,0.8,,,,,,,
F57F4.4,2,3,20,11,49,4,106,135,39,148,33,66,52,10,0.1,77,0.2,2,51,73,2,2,0.6,62,20
abts-3,35,58,57,19,0.3,76,21,45,12,4,3,35,5,0.1,25,0.2,2,3,36,1,3,1,13,7,
frpr-10,0.3,0.4,0.3,2,0.7,4,0.5,0.4,5,1,0.5,0.2,3,0.1,12,,,,,,,,,,
F57H12.5,0.1,2,7,0.6,0.2,4,0.5,2,5,2,1,2,0.6,0.1,2,0.1,0.7,1,2,0.4,0.1,1,74,0.3,
F57H12.6,0.1,0.9,0.6,0.1,1,17,53,213,43,0.7,27,1,0.5,0.6,0.5,5,47,48,0.5,,,,,,
F58A6.1,0.8,25,0.4,11,19,12,24,10,5,15,43,26,37,20,27,8,15,2,2,27,76,,,,
F58A6.2,4,0.3,8,2,4,0.9,0.5,4,0.1,0.3,1,0.1,0.2,0.3,4,0.2,0.9,2,0.5,,,,,,
F58A6.5,1,0.1,0.1,0.2,0.3,2,4,2,1,0.2,3,0.1,8,0.4,94,0.3,,,,,,,,,
srb-16,0.6,1,0.9,4,2,1,1,0.7,0.1,0.9,1,0.1,4,1,1,0.9,0.1,0.5,8,1,,,,,
F58A6.9,50,3,54,8,27,152,,,,,,,,,,,,,,,,,,,
srb-12,0.1,0.1,0.1,0.1,0.3,0.2,,,,,,,,,,,,,,,,,,,
srb-13,0.1,0.3,0.2,0.4,3,0.1,,,,,,,,,,,,,,,,,,,
F58B6.1,0.8,0.8,0.1,0.5,1,0.5,2,1,2,0.1,2,2,0.2,3,2,0.9,0.3,0.6,1,0.5,5,2,,,
exc-6,0.2,0.1,5,0.5,41,1,4,6,2,4,4,2,0.9,14,0.5,24,1,4,2,0.4,6,37,8,2,15
srsx-17,4,0.8,3,1,2,0.4,0.2,1,0.1,0.4,1,0.3,0.3,0.6,0.1,0.5,4,0.3,,,,,,,
fbxb-25,0.1,0.2,0.2,9,0.3,17,3,5,0.1,0.1,0.1,2,,,,,,,,,,,,,
fbxb-26,1,0.1,0.1,0.1,1,2,32,1,75,8,0.1,17,1,21,9,,,,,,,,,,
irld-36,0.4,0.1,0.1,0.2,0.3,0.2,0.2,0.2,0.6,,,,,,,,,,,,,,,,
fbxb-17,0.5,2,4,0.9,7,2,53,2,0.1,27,0.9,0.3,12,,,,,,,,,,,,
irld-37,0.1,0.1,0.3,0.5,0.2,,,,,,,,,,,,,,,,,,,,
fbxb-18,1,0.7,4,21,1,40,9,0.1,9,1,1,10,,,,,,,,,,,,,
fbxb-19,2,0.1,0.4,5,11,2,21,7,6,1,0.6,8,,,,,,,,,,,,,
fbxc-22,0.1,0.2,1,6,0.2,26,2,5,0.1,4,,,,,,,,,,,,,,,
fbxc-21,0.1,0.1,2,0.1,9,0.4,36,2,0.1,11,0.1,2,0.1,9,,,,,,,,,,,
fbxc-26,0.3,1,1,0.1,28,0.1,48,2,10,0.1,0.9,6,,,,,,,,,,,,,
F58E1.13,2,0.6,0.1,1,0.5,0.3,3,0.1,1,4,0.6,4,0.7,,,,,,,,,,,,
fbxb-47,0.3,0.1,0.8,0.1,5,0.4,30,0.8,6,3,,,,,,,,,,,,,,,
F58E2.2,0.9,0.4,0.2,4,,,,,,,,,,,,,,,,,,,,,
F58E2.3,0.6,1,2,0.8,6,1,5,2,0.9,0.3,3,0.4,0.1,1,0.1,0.3,0.8,3,0.1,0.1,0.8,13,0.2,,
F58E2.4,0.1,0.2,1,0.3,3,5,3,3,4,0.9,0.2,4,2,0.1,3,1,1,4,0.2,0.1,0.4,2,0.3,,
F58E2.5,4,0.1,2,2,0.2,0.8,0.1,0.7,3,1,,,,,,,,,,,,,,,
srz-88,0.1,0.2,0.1,,,,,,,,,,,,,,,,,,,,,,
srz-23,0.3,0.1,0.2,0.3,0.1,0.3,0.1,,,,,,,,,,,,,,,,,,
WBGene00019052,1,0.1,0.3,0.1,0.2,0.7,0.1,0.5,,,,,,,,,,,,,,,,,
F58F6.5,0.1,0.6,0.1,0.1,1,0.1,0.2,0.3,,,,,,,,,,,,,,,,,
F58F6.6,0.2,0.3,2,0.1,1,0.2,0.5,0.3,2,,,,,,,,,,,,,,,,
F58F9.1,1,7,19,1,0.1,21,5,4,2,3,2,6,1,1,2,0.8,0.8,1,7,0.8,1,1,32,1,
F58F9.3,0.5,0.1,0.1,17,4,9,7,13,4,1,7,17,1,7,0.6,7,5,7,0.3,0.5,0.1,15,4,,
F58F9.4,0.1,0.3,6,4,0.5,7,2,0.5,0.1,0.1,1,3,1,0.4,5,0.3,,,,,,,,,
F58F9.6,0.3,0.2,0.1,11,,,,,,,,,,,,,,,,,,,,,
acox-3,0.9,1,0.6,44,3,8,32,45,34,12,12,15,51,7,54,18,41,9,22,9,3,6,14,51,
F58F12.1,272,359,468,266,296,161,429,611,270,485,344,314,436,222,1349,237,891,233,368,419,742,157,372,176,281
F58F12.2,2,8,2,6,0.1,386,0.1,,,,,,,,,,,,,,,,,,
F58F12.3,0.9,0.1,0.2,0.1,0.1,1,1,0.5,0.2,0.4,0.1,3,0.4,11,,,,,,,,,,,
myo-5,9,3,4,10,18,0.2,18,14,39,10,2,3,48,0.5,0.1,56,0.1,0.6,3,21,0.7,8,0.6,3,16
F58G4.3,0.1,,,,,,,,,,,,,,,,,,,,,,,,
sdz-23,0.1,2,0.1,5,0.5,,,,,,,,,,,,,,,,,,,,
F58H7.1,0.1,1,8,2,5,3,2,1,0.7,0.2,2,0.1,7,0.1,0.1,0.3,1,0.3,0.9,1,0.7,2,,,
faah-3,0.6,2,1,0.3,0.7,6,4,4,12,5,10,6,0.2,1,0.3,0.2,10,7,0.1,57,0.2,,,,
lgc-30,4,24,17,0.9,0.2,12,3,7,1,0.8,0.3,4,0.1,4,0.7,4,0.5,0.6,11,1,,,,,
F58H7.5,0.6,30,0.7,0.1,0.3,0.1,0.7,2,1,1,3,2,0.2,1,0.6,0.4,0.8,2,0.4,0.6,0.6,6,1,,
fbxc-8,0.3,0.1,0.1,0.3,0.2,0.2,0.8,0.2,0.3,0.2,0.2,0.8,0.3,0.2,0.1,0.7,7,0.2,,,,,,,
cpd-1,0.4,3,2,1,30,6,12,18,10,26,4,6,11,30,1,20,5,24,7,14,5,13,2,11,16
F59A3.2,0.5,40,5,4,6,9,4,6,9,8,3,12,13,7,1,5,3,7,16,13,5,2,7,2,4
mrpl-24,5,67,13,5,41,13,8,39,27,39,20,23,26,60,28,29,25,44,44,32,15,19,7,35,27
zipt-11,26,73,23,13,52,60,23,22,19,25,11,54,20,54,43,36,49,63,42,21,73,17,175,15,50
rpa-4,0.3,8,1,3,5,0.3,5,5,8,5,0.9,2,13,5,0.2,3,0.9,4,4,15,0.5,2,9,2,0.6
F59A3.7,0.1,0.1,2,1,0.6,0.1,0.7,0.5,0.4,3,0.5,2,0.6,1,0.6,1,0.3,0.1,39,0.7,,,,,
F59A3.8,0.7,0.1,0.3,0.2,0.2,5,0.9,2,2,1,0.1,0.5,0.2,0.2,0.4,2,0.1,0.2,0.6,0.8,10,0.1,,,
pup-3,6,0.6,1,5,8,2,0.9,2,0.5,0.9,5,1,8,3,5,13,8,3,1,15,1,2,3,12,
F59A3.10,7,11,6,16,0.1,0.1,0.2,0.1,0.3,,,,,,,,,,,,,,,,
F59A6.2,0.4,0.3,0.4,0.7,2,3,20,0.3,0.3,0.1,0.3,0.2,3,0.4,0.1,42,0.4,,,,,,,,
F59A6.3,0.1,0.1,0.2,4,0.2,,,,,,,,,,,,,,,,,,,,
F59A6.4,0.6,0.4,0.1,2,2,2,0.3,0.1,0.2,0.2,3,0.1,19,,,,,,,,,,,,
F59A6.5,81,2,2,8,22,2,6,2,5,3,45,4,32,5,6,21,44,30,3,13,6,5,4,43,
clec-206,0.2,2,2,1,0.1,0.1,0.1,0.2,7,0.1,,,,,,,,,,,,,,,
F59A7.2,2,1,7,18,3,14,10,4,0.6,0.1,2,0.1,4,3,24,0.8,,,,,,,,,
srab-13,0.2,0.7,0.3,0.1,0.2,0.2,0.4,0.8,0.3,,,,,,,,,,,,,,,,
F59A7.5,0.4,2,5,0.1,22,12,17,8,3,3,21,0.1,1,2,22,0.5,12,0.1,,,,,,,
F59A7.7,2,0.3,0.1,0.6,0.1,0.1,0.2,0.1,0.5,0.3,0.5,1,1,3,0.1,,,,,,,,,,
F59A7.8,0.1,6,2,0.4,0.6,0.2,3,2,3,7,4,6,4,0.9,0.4,1,1,1,5,4,1,0.8,0.8,33,2
cysl-4,0.4,1,2,0.6,0.9,0.4,25,,,,,,,,,,,,,,,,,,
F59B1.2,0.2,3,13,7,49,0.1,98,162,98,207,122,69,108,1,0.1,99,0.3,0.7,193,116,2,2,1,128,30
F59B1.4,0.1,0.9,0.1,2,0.1,0.2,0.1,0.7,3,,,,,,,,,,,,,,,,
F59B1.6,0.3,0.2,0.5,2,0.1,0.1,0.9,0.1,,,,,,,,,,,,,,,,,
F59B1.8,3,1,0.5,2,5,2,4,4,5,4,4,1,5,9,4,14,9,3,2,8,5,18,4,8,
F59B1.10,0.1,0.1,2,0.1,0.1,0.3,0.7,0.5,0.5,0.3,0.1,0.7,0.4,3,0.3,0.4,0.2,3,0.1,0.5,3,0.5,,,
F59C12.3,0.8,3,9,8,48,7,22,16,25,15,6,10,32,81,23,37,38,86,7,31,21,19,21,13,40
F59D6.1,0.1,0.7,3,7,2,2,0.3,0.3,0.5,5,8,3,2,5,10,0.3,10,3,2,4,2,17,,,
asp-7,0.1,2,,,,,,,,,,,,,,,,,,,,,,,
asp-8,2,0.1,0.1,7,16,2,15,12,8,0.2,0.1,0.5,0.1,4,2,0.1,0.3,623,0.1,,,,,,
irld-38,0.4,0.3,0.1,0.9,0.1,0.7,0.1,0.6,,,,,,,,,,,,,,,,,
irld-10,0.1,0.2,0.1,,,,,,,,,,,,,,,,,,,,,,
chpf-2,1,0.6,2,28,23,5,8,3,0.9,2,4,35,12,17,0.6,18,2,11,0.9,2,0.4,12,12,,
F59E11.2,0.1,2,1,2,3,3,5,2,1,0.4,3,3,1,3,0.6,3,0.7,,,,,,,,
F59E11.5,0.6,11,2,5,0.3,24,38,70,74,9,6,36,5,1,3,0.2,3,31,48,0.1,0.5,12,77,2,
F59E11.6,0.3,0.4,0.6,0.7,2,0.4,0.1,0.1,1,3,1,,,,,,,,,,,,,,
F59E11.7,0.1,2,0.7,16,7,13,6,0.8,0.8,12,0.5,1,0.3,2,12,0.4,5,13,0.5,,,,,,
nhr-194,0.5,0.7,0.1,0.4,13,2,1,1,2,0.6,0.1,2,16,2,7,1,9,1,2,0.2,9,3,0.9,2,
nhr-195,0.1,5,2,2,1,2,1,0.2,4,3,0.7,4,0.7,0.8,0.9,3,0.3,3,15,0.5,,,,,
nhr-143,6,0.1,1,3,21,0.6,13,9,9,8,3,2,8,20,3,17,3,9,3,14,2,15,20,7,8
nhr-144,0.1,0.2,17,0.3,7,7,3,12,3,1,7,19,2,15,2,11,4,8,0.5,8,8,7,4,,
F59E12.1,1,79,7,6,19,62,14,16,13,16,4,57,19,27,15,17,45,34,34,20,81,5,26,9,60
F59E12.3,0.7,0.3,0.7,0.4,1,0.9,26,,,,,,,,,,,,,,,,,,
npl-4.1,0.1,42,13,1,8,6,2,13,8,7,4,8,9,12,10,6,16,13,9,11,19,3,2,8,9
npl-4.2,52,14,1,6,6,2,10,9,6,4,7,9,9,7,5,11,12,10,11,19,3,1,10,9,
F59E12.6,11,14,16,8,25,1,22,19,22,22,7,14,29,34,5,22,12,39,13,31,8,14,13,14,15
F59E12.8,0.3,0.2,0.2,0.2,0.4,0.4,,,,,,,,,,,,,,,,,,,
F59E12.9,2,49,9,6,15,27,12,10,10,11,4,34,10,24,2,16,16,23,22,10,16,7,11,6,31
ddl-1,0.6,74,4,4,19,12,4,10,9,7,4,17,12,22,41,13,37,24,14,11,33,6,7,4,29
sam-4,6,48,31,7,60,25,19,17,23,25,13,49,23,80,62,41,104,89,30,25,106,33,40,9,53
cgt-3,5,111,9,8,51,50,58,57,35,62,28,53,29,33,17,51,44,33,63,33,46,27,31,39,43
F59G1.4,0.8,6,7,0.2,9,5,5,2,2,0.4,7,3,0.1,7,0.1,0.9,1,6,0.8,2,1,15,3,,
F59G1.8,27,5,11,14,3,3,13,12,10,23,27,16,44,14,61,27,27,17,42,2,14,21,44,,
gbas-1,0.1,31,3,1,3,15,2,3,5,4,2,17,8,5,3,3,8,5,13,6,22,1,6,2,12
bath-12,7,6,6,0.9,0.1,2,0.8,3,1,2,3,5,0.6,1,0.1,0.3,6,5,0.2,15,9,0.1,,,
bath-19,12,0.3,0.2,0.7,0.1,0.3,0.3,0.7,0.8,3,0.9,0.5,0.2,0.8,0.3,0.9,5,0.4,0.3,0.1,1,0.5,,,
F59H6.2,1,0.1,0.3,0.1,0.3,0.3,0.6,0.5,0.8,0.2,0.1,0.1,0.5,0.6,0.8,0.3,2,2,0.1,,,,,,
F59H6.3,0.2,0.8,0.1,1,0.3,0.1,0.3,1,2,0.1,,,,,,,,,,,,,,,
math-32,0.2,0.1,0.5,,,,,,,,,,,,,,,,,,,,,,
F59H6.5,0.1,0.1,0.1,0.2,0.1,1,0.5,0.1,,,,,,,,,,,,,,,,,
ceh-85,0.2,0.2,,,,,,,,,,,,,,,,,,,,,,,
bath-21,5,0.1,0.1,1,2,0.1,3,3,1,3,4,1,0.8,1,3,1,5,3,1,0.1,3,2,0.6,,
bath-1,12,0.4,2,3,4,0.6,0.8,4,3,2,6,8,3,1,3,3,3,10,5,4,0.1,2,4,4,
bath-3,7,0.1,0.5,3,0.1,0.4,1,4,2,2,2,6,4,0.4,2,1,3,5,5,0.6,0.5,4,8,1,
bath-5,33,2,0.9,4,12,1,3,8,7,7,11,16,4,12,4,29,5,21,14,16,0.9,5,9,7,
btb-4,6,0.4,1,6,2,2,2,12,8,6,9,17,12,35,4,26,12,11,19,5,3,19,57,9,
H01M10.1,3,3,4,8,9,7,30,9,9,3,1,7,9,15,34,10,21,26,2,7,13,8,49,2,17
H01M10.2,0.9,18,0.3,2,0.2,0.2,0.2,0.1,0.6,4,0.2,7,0.5,0.3,0.1,0.6,0.2,3,0.1,0.3,3,,,,
H02F09.2,0.1,0.8,2,0.3,0.1,0.3,0.1,0.1,0.8,6,,,,,,,,,,,,,,,
H02F09.3,0.1,0.7,0.1,0.7,1,2,7,1,1,0.9,1,0.1,0.8,0.7,2,0.3,,,,,,,,,
H03E18.1,2,0.1,109,0.6,0.3,68,4,51,9,0.9,2,16,0.1,56,3,2,0.6,2,14,0.7,22,22,,,
H03E18.2,113,0.1,9,2,0.1,6,2,2,0.8,0.5,0.2,2,2,0.2,2,0.8,0.7,2,0.1,1,0.8,1,0.5,,
H04J21.1,0.3,0.1,0.3,0.1,0.2,0.3,0.1,2,1,0.1,0.1,0.1,0.1,0.6,0.3,0.5,0.1,0.2,0.3,2,28,0.1,,,
pck-3,1,0.1,0.6,0.3,2,3,4,0.1,0.1,5,26,,,,,,,,,,,,,,
nspb-6,0.1,2,2,10,10,1,0.1,3,4,0.1,0.1,7,0.8,,,,,,,,,,,,
H04M03.3,25,1,1,6,37,3,2,9,0.6,1,26,11,3,4,5,11,4,8,4,33,1,24,,,
glf-1,4,526,0.4,0.1,116,26,69,29,1,3,116,1,269,0.6,20,1,0.5,10,13,8,40,171,,,
H04M03.11,2,0.7,0.8,0.4,0.1,1,0.1,1,0.6,0.3,0.1,0.1,28,0.3,,,,,,,,,,,
H04M03.12,4,8,32,2,0.2,44,6,51,2,1,0.5,48,0.2,5,0.1,0.7,1,49,0.3,1,0.6,10,0.7,,
