AT1G09230,7,13,6,
AT5G58440,16,19,18,
AT1G15870,3,1,3,
AT1G58100,9,18,17,
AT1G54680,3,4,3,
AT3G05090,11,16,9,
AT2G37035,8,10,13,
AT5G13450,156,137,196,
AT5G61380,12,15,77,
AT1G65430,15,12,10,
AT1G54350,36,39,20,
AT3G59510,0.5,0.5,0.3,
AT3G57020,33,21,15,
AT3G21110,11,13,16,
AT1G31540,7,5,12,
AT1G11060,4,7,7,
AT5G55830,0.9,2,2,
AT5G48600,7,8,27,
AT1G30490,12,14,8,
AT5G51100,22,20,78,
AT1G06460,158,94,205,
AT1G06463,7,2,3,
AT1G70160,42,84,63,
AT1G61740,35,55,37,
AT3G28730,24,32,39,
AT5G12320,9,14,21,
AT5G16660,63,82,91,
AT5G45190,10,17,18,
AT5G15310,11,32,14,
AT3G18030,8,11,7,
AT5G18540,4,4,12,
AT2G05310,98,153,137,
AT4G08960,10,8,11,
AT4G35040,10,10,14,
AT2G29310,25,37,28,
AT2G45340,17,29,24,
AT5G46530,2,3,2,
AT1G22940,15,14,12,
AT5G10890,1,2,4,
AT1G33140,195,105,82,
AT2G35360,5,5,4,
AT3G23600,81,67,157,
AT3G23605,5,5,6,
AT4G00420,9,10,8,
AT5G42190,66,52,59,
AT2G28040,0.5,0.2,0.2,
AT4G31340,47,50,36,
AT2G22000,3,4,2,
AT3G46130,9,8,25,
AT1G22360,24,25,20,
AT4G17530,69,88,18,
AT5G47660,5,5,7,
AT2G45830,1,2,0.2,
AT1G27700,5,5,9,
AT4G32175,7,7,5,
AT1G32230,30,63,37,
AT2G41330,4,2,3,
AT2G44120,113,74,128,
AT4G17280,0.5,0.3,0.4,
AT2G47470,85,55,87,
AT5G35735,34,14,15,
AT5G35732,1,3,1,
AT1G16850,0.8,0.8,7,
AT1G67190,5,6,5,
AT4G14160,29,35,11,
AT1G17450,4,5,4,
AT1G17455,7,6,20,
AT3G19400,7,10,21,
AT1G28100,5,9,4,
AT5G18840,0.8,0.2,5,
AT1G22310,5,9,17,
AT5G32450,51,50,63,
AT1G49920,0.5,0.2,0.4,
AT1G29850,44,29,88,
AT5G65630,21,16,162,
AT3G53240,3,7,2,
AT1G67730,40,37,19,
AT1G31950,0.9,1,0.4,
AT5G44920,0.3,0.4,0.1,
AT4G19870,3,4,3,
AT3G20320,22,26,22,
AT1G16320,42,47,12,
AT3G25130,3,2,10,
AT1G21700,10,16,9,
AT4G37580,0.6,3,1,
AT1G29270,0.6,2,1,
AT2G43200,4,5,3,
AT1G50240,5,6,4,
AT5G04885,17,10,14,
AT1G08857,0.4,0.5,0.4,
AT5G19080,3,5,3,
AT2G20330,17,14,16,
AT5G41150,4,5,5,
AT2G17360,225,146,211,
AT5G03280,15,30,24,
AT4G38200,7,9,9,
AT5G22030,9,11,11,
AT4G34580,2,0.8,15,
AT5G04770,1,3,0.3,
AT3G48140,253,258,253,
AT5G19330,21,37,43,
AT4G39150,36,27,37,
AT1G63130,4,4,8,
ATCG00240,8,0.1,2,
AT1G11310,37,49,52,
AT1G35710,8,3,0.3,
AT2G12462,11,7,8,
AT4G34050,152,95,99,
AT2G12461,15,10,4,
AT1G04117,0.2,0.4,0.3,
AT5G22788,1,0.8,4,
AT3G12170,5,4,8,
AT1G04110,5,5,7,
AT2G42150,0.3,0.2,0.2,
AT1G05640,2,1,2,
AT1G60850,10,5,6,
AT1G01540,26,22,34,
AT1G53560,16,23,9,
AT3G61850,2,4,1,
AT3G17611,2,2,3,
AT1G14360,14,11,16,
AT1G61100,21,35,52,
AT3G28070,16,7,6,
AT1G15940,9,15,43,
AT4G01430,0.9,5,3,
AT1G17170,0.6,12,3,
AT5G18065,1,2,3,
AT1G50910,2,2,4,
AT5G18060,2,5,2,
AT3G55350,5,5,5,
AT2G21520,26,39,44,
AT5G66910,4,3,5,
AT2G15270,8,14,16,
AT2G23010,12,3,6,
AT2G26060,15,19,16,
AT3G42150,7,8,2,
AT1G02010,3,3,5,
AT5G46270,4,7,4,
AT2G46710,13,27,10,
AT3G46890,0.9,0.8,2,
AT3G18840,0.1,0.3,0.8,
AT1G03940,6,2,2,
AT4G11440,1,2,3,
AT5G39020,2,2,0.4,
AT1G66450,0.1,0.1,0.1,
AT3G51500,21,23,23,
AT3G04870,70,52,47,
AT3G58620,7,8,4,
AT3G23160,2,5,7,
AT1G09430,35,52,30,
AT1G17840,36,41,24,
AT5G06590,2,2,2,
AT2G32240,18,29,48,
AT5G25170,1,4,5,
AT1G54115,6,10,3,
AT1G58470,4,3,2,
AT5G01610,4,5,2,
AT1G54110,2,5,2,
AT5G20520,17,28,21,
AT1G43980,0.6,0.5,2,
AT4G26660,8,8,25,
AT5G64667,2,1,0.3,
AT2G25080,187,518,127,
AT3G01080,0.2,0.1,0.5,
AT5G64660,3,4,5,
AT4G25000,0.9,0.3,1,
AT1G03055,8,2,4,
AT3G18390,84,88,163,
AT5G65390,16,8,4,
AT4G12130,3,3,6,
AT3G53900,30,28,16,
AT1G06660,3,2,1,
AT1G07530,7,17,10,
AT1G70360,2,4,5,
AT3G01550,31,17,6,
AT1G78172,0.7,1,3,
AT1G78170,31,33,19,
AT1G74840,18,48,39,
AT3G14730,2,1,4,
AT1G75460,92,70,77,
AT1G78280,7,9,9,
AT5G65530,1,1,1,
AT4G28400,11,15,24,
AT1G74590,0.6,4,0.3,
AT2G38670,43,33,49,
AT2G24350,2,2,2,
AT2G29550,82,71,156,
AT4G30230,0.6,0.8,0.4,
AT4G24750,43,73,52,
AT2G30080,4,3,2,
AT5G62620,3,3,7,
AT3G06020,4,1,4,
AT4G30580,52,53,32,
AT1G01970,20,42,18,
AT4G13770,144,89,99,
AT3G59990,39,48,54,
AT1G04250,44,12,26,
AT4G14200,6,7,7,
AT1G73100,9,8,8,
AT2G40800,9,10,9,
AT3G19420,31,49,25,
AT4G23400,74,171,41,
AT2G39100,3,6,1,
AT2G43290,16,33,24,
AT2G34355,3,3,1,
AT2G34357,13,12,19,
AT3G43580,0.9,0.6,0.1,
AT4G31180,30,40,33,
AT5G11300,3,2,1,
AT3G45290,3,4,0.8,
AT3G59330,3,8,3,
AT1G56180,4,9,3,
AT2G47670,0.7,0.5,1,
AT2G19750,85,47,62,
AT2G35750,5,5,12,
AT3G45740,6,8,6,
AT1G01020,3,10,5,
AT1G72275,3,3,4,
AT4G22750,28,32,37,
AT4G22755,19,10,18,
AT4G22756,12,11,2,
AT3G04460,7,8,13,
AT4G22758,0.9,0.7,1,
AT1G56230,7,8,9,
AT5G63280,9,12,4,
AT2G44490,62,91,73,
AT4G03140,2,1,2,
AT3G08890,7,8,11,
AT1G69480,0.5,0.5,0.1,
AT5G39380,1,1,2,
AT3G04790,177,121,234,
AT5G19990,30,32,45,
AT1G78900,162,167,161,
AT1G48540,14,17,15,
AT5G63820,0.5,2,5,
AT2G36220,4,5,0.6,
AT1G49490,1,1,2,
AT5G50890,4,2,6,
AT4G29720,15,14,14,
AT1G64625,2,1,2,
AT5G60730,2,0.9,3,
AT1G64620,2,3,2,
AT1G55760,2,2,2,
AT5G61460,4,5,9,
AT1G68990,6,7,8,
AT1G45130,11,14,7,
AT2G46230,36,30,19,
AT3G54250,6,5,6,
AT5G56040,5,7,4,
AT4G32510,0.2,0.1,0.1,
AT4G37740,6,7,5,
AT2G02350,0.4,0.9,6,
AT3G01940,2,2,0.4,
AT5G48910,12,8,34,
AT1G64190,24,14,36,
AT1G30515,0.5,0.4,1,
AT1G30510,13,13,13,
AT4G04910,18,22,31,
AT1G71190,10,10,4,
AT4G02360,3,0.7,0.1,
AT2G39920,14,6,17,
AT1G70820,76,94,98,
AT2G43770,24,19,19,
AT5G52660,6,7,4,
AT5G13790,2,0.9,1,
AT5G19530,12,23,17,
AT5G15430,0.3,0.2,1,
AT2G41950,29,21,42,
AT5G44410,9,7,12,
AT1G27910,7,6,4,
AT4G34215,18,20,14,
AT4G38770,420,306,103,
AT4G39420,5,8,6,
AT5G43822,4,6,5,
AT5G43820,1,2,1,
AT3G21300,8,9,18,
AT4G14520,4,4,9,
AT3G16100,18,24,24,
AT3G63210,11,26,7,
AT3G11450,33,38,92,
AT5G09125,1,0.2,0.4,
AT5G53220,2,3,7,
AT5G18660,128,78,347,
AT2G01070,8,13,11,
AT5G49390,2,2,5,
AT1G61470,0.8,0.8,5,
AT3G28500,0.8,0.4,0.7,
AT5G14740,630,340,222,
AT1G73840,11,18,7,
AT2G38330,17,31,10,
AT3G22760,7,6,7,
AT3G26070,97,94,48,
AT1G47420,103,90,118,
AT4G40030,147,185,49,
AT4G11600,100,88,184,
AT2G23560,5,1,3,
AT1G25400,1,14,9,
AT2G26580,17,15,15,
AT5G46700,7,9,9,
AT2G18160,49,47,63,
AT1G26665,10,15,5,
AT1G26660,5,4,11,
AT5G49970,33,33,27,
AT5G42010,0.5,1,0.7,
AT1G22750,35,43,10,
AT1G32780,3,4,2,
AT5G47250,1,0.8,2,
AT5G39610,2,8,3,
AT4G06980,3,4,1,
AT3G26670,14,17,13,
AT3G13674,5,5,3,
AT3G23410,16,17,26,
AT5G00980,2,5,3,
AT4G18400,5,7,4,
AT2G47880,10,3,2,
AT1G48950,10,9,16,
AT3G20820,78,85,26,
ATCG00210,375,1,65,
AT3G21700,6,5,6,
AT1G51450,5,5,6,
AT1G27130,22,40,5,
AT5G21900,2,2,4,
AT1G53345,4,2,4,
AT3G50920,9,9,9,
AT5G03985,2,2,0.3,
AT4G17090,69,33,172,
AT5G55660,39,38,184,
AT4G17098,0.3,0.9,0.5,
AT1G13870,13,9,33,
AT3G10410,33,30,76,
AT5G43050,16,14,1,
AT1G11430,171,105,252,
AT1G79500,11,13,19,
AT1G28310,5,8,2,
AT3G14240,30,33,53,
AT3G26890,12,32,11,
AT1G52430,0.4,0.2,0.6,
AT5G59540,45,34,30,
AT5G19010,23,34,16,
AT1G50490,24,23,30,
AT5G62390,60,67,181,
AT4G13575,18,21,4,
AT4G13577,5,3,3,
AT5G28500,183,111,377,
AT4G13570,10,8,0.4,
AT1G23935,2,1,12,
AT4G37260,17,45,172,
AT3G55830,15,19,23,
AT3G58800,4,4,5,
AT1G04090,0.3,0.3,0.8,
AT4G38430,33,43,90,
AT3G53780,6,6,2,
AT3G14860,16,17,13,
AT1G10740,13,19,12,
AT5G42830,0.9,1,0.9,
AT4G15930,25,20,13,
AT2G43430,13,13,6,
AT3G62600,38,24,61,
AT3G19150,2,4,2,
AT5G08310,0.7,1,2,
AT1G60460,0.4,1,1,
AT2G28910,56,121,142,
AT5G56790,5,7,5,
AT5G27410,4,7,5,
AT5G56795,7,0.8,1,
AT3G52430,9,5,6,
AT3G61950,2,3,9,
AT3G49660,8,3,5,
AT1G56430,23,8,13,
AT3G02830,61,39,28,
AT1G02930,43,5,34,
AT3G02832,0.8,0.4,1,
AT5G25810,0.3,0.6,2,
AT2G24960,4,3,2,
AT1G05055,5,6,6,
AT5G67270,8,9,16,
ATCG00780,2658,21,13026,
AT1G47330,14,12,11,
AT1G61730,21,18,62,
AT1G13460,5,8,5,
AT3G59780,111,121,98,
AT3G49080,12,12,37,
AT3G22400,1,2,1,
AT2G26180,6,4,6,
AT1G21130,95,142,21,
AT1G18320,2,0.7,0.2,
AT1G55160,11,8,21,
AT1G59660,2,2,2,
AT5G05270,26,12,18,
AT5G61260,0.7,0.6,1,
AT1G42970,1361,816,732,
AT2G23600,139,48,20,
AT2G26230,18,19,8,
AT1G02205,27,8,16,
AT3G58780,0.2,0.2,0.1,
AT3G50550,12,13,43,
AT3G05200,4,18,8,
AT1G30755,2,3,4,
AT5G45700,6,7,16,
AT3G47950,0.8,0.5,0.4,
AT4G27700,175,158,193,
AT1G06580,0.6,1,2,
AT4G26255,2,1,0.3,
AT2G10940,1651,505,165,
AT1G09600,0.9,0.7,2,
AT3G15380,13,13,5,
AT5G59300,41,38,16,
AT4G12300,8,8,7,
AT3G10350,23,25,22,
AT5G50420,6,8,5,
AT3G19980,18,14,8,
AT1G07187,3,4,14,
AT1G07180,24,35,6,
AT2G25760,15,22,17,
AT5G13800,18,36,36,
AT3G15650,1,0.7,1,
AT2G30320,10,8,36,
AT2G35130,15,14,25,
AT5G62980,17,14,6,
AT4G38225,39,34,17,
AT2G39805,11,12,14,
AT4G29960,15,19,9,
AT3G05970,24,19,31,
AT4G33950,10,11,10,
AT4G25630,38,22,58,
AT5G26731,0.3,2,0.7,
AT3G06980,55,42,123,
AT3G18580,8,4,14,
AT4G21700,2,2,3,
AT1G10030,13,11,14,
AT3G52840,38,60,31,
AT3G59810,16,13,28,
AT5G53020,4,7,20,
AT1G78320,3,1,0.8,
AT5G22920,24,167,38,
AT3G18630,2,1,1,
AT1G68850,1,0.2,0.2,
AT1G70660,11,18,13,
AT2G31490,98,66,214,
AT4G28610,30,44,40,
AT2G33435,7,9,24,
AT1G68730,32,19,18,
AT5G11510,4,5,5,
AT3G44370,4,6,2,
AT4G32330,56,47,52,
AT2G31140,20,16,65,
AT2G31141,8,2,2,
AT3G25110,10,4,12,
AT1G22510,4,6,2,
AT4G30790,8,17,7,
AT2G44510,3,3,4,
AT4G31440,3,5,4,
AT5G63320,7,10,13,
AT1G02065,0.8,0.2,0.8,
AT4G00870,0.2,0.4,0.8,
AT4G20940,8,7,4,
AT2G41740,22,37,13,
AT4G36790,4,7,4,
AT3G19210,2,2,3,
AT1G73310,5,4,3,
AT5G52040,32,32,55,
AT5G24850,10,7,5,
AT2G37790,19,10,17,
AT1G68650,6,6,22,
AT1G63080,1,1,1,
AT1G76360,8,15,5,
AT2G37420,5,6,7,
AT5G14940,5,3,2,
AT2G19090,2,3,5,
AT2G35490,105,83,87,
AT5G17910,9,9,13,
AT1G49510,23,25,3,
AT5G60670,46,41,122,
AT4G33170,0.9,0.5,1,
AT2G19540,30,34,54,
AT1G76090,31,29,19,
AT5G51530,0.1,0.1,2,
AT4G22540,16,24,20,
AT2G46915,21,25,14,
AT2G03760,12,24,20,
AT1G69523,14,9,11,
AT1G69520,2,3,1,
AT3G04610,20,23,8,
AT1G69526,3,2,3,
AT3G09260,140,210,44,
AT5G67130,25,27,14,
AT3G05560,137,125,305,
AT1G11630,4,4,9,
AT5G13340,5,5,22,
AT2G47350,4,5,6,
AT1G27030,20,4,25,
AT2G38950,14,15,11,
AT1G16170,7,24,1,
AT5G53870,2,1,0.1,
AT1G77940,166,164,48,
AT5G03160,13,13,35,
AT1G11180,11,12,5,
AT5G48760,52,50,25,
AT2G42320,18,27,28,
AT3G30380,5,8,26,
AT3G09480,4,2,6,
AT4G37460,18,30,11,
AT4G38630,43,49,87,
AT1G10585,2,2,1,
AT1G10580,18,16,37,
AT3G28200,20,22,25,
AT4G06701,2,3,4,
AT5G12430,9,13,10,
AT5G16390,71,51,29,
AT4G39320,0.6,1,3,
AT3G20770,46,90,38,
AT2G43630,47,34,52,
AT2G02148,4,4,4,
AT2G42580,17,24,13,
AT4G10050,10,8,6,
AT4G18260,1,3,0.8,
AT3G27920,4,1,1,
AT4G04700,5,4,13,
AT3G27925,73,95,22,
AT1G08400,2,2,3,
AT2G45670,33,57,14,
AT1G60660,10,10,15,
AT3G17465,17,17,31,
AT3G17460,2,2,1,
AT2G43980,10,10,6,
AT3G62370,15,12,12,
AT3G16730,2,4,5,
AT3G27690,1197,859,164,
AT4G18197,4,10,1,
AT4G18195,0.5,0.7,0.9,
AT1G66620,3,2,7,
AT5G16970,40,58,44,
AT5G43980,1,1,0.8,
AT1G19250,1,0.1,0.7,
AT4G01280,5,7,4,
AT5G18255,2,4,2,
AT5G18250,3,5,3,
AT1G47960,6,6,6,
AT4G15260,2,11,3,
AT2G20000,9,11,5,
AT5G09680,11,14,6,
AT5G43670,4,7,3,
AT2G44980,3,4,3,
AT1G66080,2,3,9,
AT2G19930,2,3,4,
AT4G11010,94,80,76,
AT1G33250,11,14,4,
AT4G01860,6,6,4,
AT5G09350,2,4,4,
AT1G67970,5,5,32,
AT5G61500,26,35,28,
AT5G49580,7,11,12,
AT1G14460,4,8,9,
AT5G05470,20,10,36,
AT5G35200,12,19,26,
AT3G11170,168,122,286,
AT4G16790,4,5,16,
AT2G22530,3,5,2,
AT1G22650,5,6,2,
AT1G51390,6,8,9,
AT3G51950,42,81,43,
AT1G80500,30,29,40,
AT5G02970,10,11,7,
AT5G46910,2,3,5,
AT3G57965,3,6,11,
AT3G23590,10,12,4,
AT5G42200,3,5,2,
AT4G24520,36,54,52,
AT4G12540,2,1,2,
AT3G25990,0.5,0.7,3,
AT5G40510,0.4,0.2,0.2,
AT1G23010,2,1,2,
AT3G62810,7,9,22,
AT5G64360,6,9,11,
AT3G27170,2,4,0.2,
AT3G15410,13,25,15,
AT1G17340,5,10,6,
AT3G10620,12,21,18,
AT1G16430,6,5,19,
AT4G14145,8,15,14,
AT1G29740,0.2,0.1,0.2,
AT3G17810,24,24,11,
AT3G46550,16,14,8,
AT4G21540,10,11,23,
AT3G55950,1,1,2,
AT1G51645,0.2,0.1,0.1,
AT5G65740,5,9,6,
AT5G62210,22,2,8,
AT2G20820,71,57,14,
AT1G50510,11,14,9,
AT1G07960,10,12,25,
AT4G27870,17,36,19,
AT5G56670,316,192,452,
AT3G06270,4,7,7,
AT4G21090,10,8,27,
AT4G12890,0.7,0.1,0.2,
AT2G16870,0.9,0.6,2,
AT4G25730,33,17,104,
AT1G20090,35,51,52,
AT4G14490,2,3,6,
AT5G38320,0.8,0.8,0.6,
AT5G37310,13,13,15,
AT2G31300,3,4,3,
AT3G61560,5,4,7,
AT2G31305,6,9,28,
AT3G17100,27,44,15,
ATCG00080,322,9,137,
AT1G52600,21,18,6,
AT3G53620,19,12,7,
AT3G48470,2,2,2,
AT1G53542,4,3,12,
AT5G23890,33,34,66,
AT2G25950,21,17,6,
AT3G49780,4,7,0.5,
AT3G55660,5,7,13,
AT3G12080,61,46,103,
AT1G04680,75,25,22,
AT4G26830,0.4,1,0.3,
AT4G24060,7,16,7,
AT2G24020,167,91,321,
AT3G48780,11,15,5,
AT5G66460,3,3,3,
AT1G72420,3,3,6,
AT3G18900,1,1,1,
ATCG00620,315,3,254,
AT1G04530,40,46,28,
AT5G57580,17,29,62,
AT1G55550,1,2,3,
AT1G11600,12,11,13,
AT3G62030,839,504,780,
AT3G03350,2,4,1,
AT4G11970,4,5,3,
AT1G48000,0.8,0.5,1,
AT1G19750,0.4,0.5,0.4,
AT1G15470,10,7,8,
AT1G49750,96,42,83,
AT1G14700,23,16,22,
AT1G59580,10,19,8,
AT5G25995,7,4,3,
AT1G09100,16,14,16,
AT2G30950,357,391,335,
AT1G43580,17,20,12,
AT1G01470,16,28,24,
AT5G27620,5,6,3,
AT1G56600,2,4,0.9,
AT3G49430,23,22,10,
AT5G63650,1,4,1,
AT5G60300,4,4,1,
AT3G46960,8,10,6,
AT4G23920,5,6,6,
AT1G48430,10,16,8,
AT4G11460,3,4,2,
AT3G18010,2,2,0.6,
AT1G58180,15,34,12,
AT5G20010,143,96,174,
AT4G27000,49,71,26,
AT3G50740,17,40,5,
AT3G57530,10,24,16,
AT5G44660,8,14,6,
AT5G64170,42,48,17,
AT5G48560,0.3,1,0.6,
AT3G63430,1,2,0.6,
AT5G55520,8,8,17,
AT1G74960,65,86,44,
AT5G51630,1,2,0.8,
AT2G33210,30,18,45,
AT1G06170,0.4,0.2,0.3,
AT3G22230,193,98,283,
AT1G09810,5,5,9,
AT1G09812,0.7,1,0.6,
AT1G09815,18,17,7,
AT1G34370,11,41,17,
AT5G51180,7,10,14,
AT3G04940,27,30,35,
AT4G32960,9,9,7,
AT5G65220,452,520,1314,
AT5G45130,24,34,17,
AT1G06790,7,4,8,
AT1G68030,0.3,1,1,
AT5G54690,1,1,2,
AT2G29065,1,1,2,
AT5G20900,42,43,16,
ATMG00060,3,0.6,0.7,
AT1G07220,4,4,9,
AT3G19820,154,187,159,
AT3G06730,62,33,71,
AT3G56370,18,21,25,
AT1G30270,4,18,9,
AT1G71870,1,1,1,
AT3G09810,16,8,11,
AT1G75370,29,29,28,
AT3G28950,16,14,32,
AT3G28956,2,3,0.9,
AT5G57910,3,4,3,
AT4G39870,10,10,10,
AT2G38740,30,26,7,
AT2G30170,21,34,18,
AT1G37130,217,588,63,
AT1G25141,0.9,3,0.1,
AT1G69340,17,22,20,
AT2G42870,3,17,7,
AT4G30610,16,13,7,
AT1G78510,20,20,11,
AT5G49740,36,53,5,
AT3G02290,4,6,3,
AT1G74420,0.4,0.5,0.2,
AT1G73430,14,16,7,
AT1G04945,2,2,3,
AT1G33720,2,1,3,
AT1G72740,12,18,21,
AT5G11490,19,21,14,
AT2G36630,13,22,10,
AT5G15930,9,15,10,
AT3G02120,33,22,5,
AT1G22490,0.6,2,2,
AT5G14040,148,100,186,
AT5G11720,20,21,30,
AT2G47960,16,22,13,
AT4G36610,0.5,0.4,0.1,
AT5G66140,38,23,18,
AT5G17760,5,2,18,
AT2G44700,1,0.9,1,
AT4G32640,15,21,11,
AT4G18830,1,1,2,
AT4G23020,6,6,15,
AT3G60961,0.6,0.1,0.2,
AT3G60960,3,3,0.6,
AT3G07570,8,9,4,
AT1G17100,47,29,79,
AT2G46700,5,5,4,
AT3G09035,8,13,11,
AT3G04000,2,4,1,
AT3G09030,7,8,5,
AT1G12550,5,2,9,
AT3G09032,0.3,1,2,
AT1G62520,5,4,2,
AT4G37050,0.5,0.1,0.2,
AT1G26550,103,76,69,
AT2G19660,0.3,1,0.1,
AT1G76110,21,36,37,
AT5G64260,14,55,14,
AT5G01970,2,7,1,
AT5G02400,0.9,0.7,0.8,
AT5G06980,23,40,3,
AT1G69295,14,14,5,
AT3G23900,11,18,16,
AT1G35180,6,4,0.9,
AT3G08920,58,60,67,
AT5G35100,44,37,73,
AT3G52110,9,10,42,
AT3G52115,2,1,5,
AT1G64200,12,14,5,
AT2G12170,1,4,0.3,
AT2G01400,3,5,3,
AT1G27200,4,8,4,
AT4G38280,17,17,11,
AT4G34500,5,9,8,
AT1G10950,48,53,45,
AT1G71460,5,4,11,
AT4G15802,76,54,34,
AT3G17340,8,10,15,
AT3G13845,5,5,10,
AT1G11390,6,6,10,
AT2G07727,1,0.3,0.5,
AT2G07725,2,0.3,1,
AT5G04800,41,37,25,
AT5G38650,3,0.4,9,
AT5G19000,11,18,10,
AT3G17690,0.2,0.2,0.4,
AT5G03460,28,42,73,
AT5G15580,6,12,10,
AT4G38860,67,52,30,
AT3G55460,34,44,78,
AT1G61180,5,9,2,
AT5G42460,3,4,4,
AT2G21250,74,52,87,
AT1G21120,2,0.9,38,
AT5G37550,3,0.2,2,
AT5G58210,3,5,4,
AT5G24735,29,75,78,
AT5G15050,10,11,7,
AT3G13445,13,16,22,
AT2G18980,0.6,0.7,0.3,
AT4G18010,12,17,10,
ATCG01110,94,0.5,103,
AT5G08720,26,23,18,
AT4G35360,21,18,23,
AT4G01120,6,13,8,
AT2G45420,0.5,0.2,0.1,
AT1G08230,3,4,1,
AT1G15670,3,9,3,
AT4G00290,7,8,3,
AT4G10570,5,6,2,
AT3G16565,4,3,8,
AT3G16560,9,14,6,
AT5G04110,6,6,3,
AT5G19910,7,5,7,
AT1G13630,0.9,1,2,
AT1G13635,0.2,0.2,0.3,
AT3G25410,20,19,10,
AT3G11690,5,12,6,
AT3G22290,16,19,17,
AT1G53875,5,2,0.7,
AT2G15580,18,15,18,
AT4G00740,16,15,12,
AT3G27970,1,0.5,0.6,
AT5G25460,86,229,161,
AT5G01560,6,8,5,
AT4G11190,9,3,3,
AT3G63180,8,9,3,
AT4G15430,1,4,0.2,
AT4G27240,3,5,7,
AT5G47840,122,100,125,
AT2G20610,76,40,65,
AT2G23093,2,2,1,
AT2G23090,315,228,42,
AT2G01180,3,6,2,
AT5G41470,0.6,0.9,2,
AT1G52830,0.9,0.4,0.5,
AT5G47140,4,4,6,
AT3G11030,3,5,5,
AT1G13090,31,25,40,
AT4G25080,227,270,240,
AT3G18310,3,3,4,
AT4G21970,1,1,0.1,
AT3G24430,88,83,101,
AT3G49900,4,5,4,
AT5G06510,0.3,0.2,0.4,
AT1G55820,3,4,3,
AT4G26190,14,15,40,
AT2G27340,5,8,0.6,
AT1G51560,19,17,31,
AT4G28330,1,0.5,0.7,
AT2G33110,1,3,2,
AT3G47500,64,51,12,
AT2G24600,3,6,0.8,
AT1G23190,60,33,62,
AT4G21350,7,11,13,
AT4G28480,24,18,23,
AT5G26340,6,14,11,
AT3G56170,7,10,16,
AT2G26760,6,7,18,
AT1G75170,5,8,6,
AT1G23220,20,17,39,
AT4G13260,1,1,2,
AT3G13470,121,52,469,
AT3G12780,1088,572,788,
AT2G30770,0.2,0.2,1,
AT3G10870,8,8,5,
AT2G34460,91,80,63,
AT5G05590,1,2,1,
AT3G13780,2,5,9,
AT1G53050,11,15,14,
AT5G03870,5,5,8,
AT5G62000,59,91,95,
AT1G41880,231,81,238,
AT4G31100,0.2,0.3,0.2,
AT2G28605,34,40,32,
AT1G73630,6,5,9,
AT5G27120,24,19,167,
AT4G15880,13,14,17,
AT3G61240,31,26,16,
AT5G58950,43,81,81,
AT4G25500,20,30,24,
AT2G41130,2,3,2,
AT3G02720,39,33,9,
AT1G73180,13,13,9,
AT5G38510,33,29,63,
AT5G57280,10,8,23,
AT1G79120,0.4,0.4,0.7,
AT1G69770,11,9,18,
AT4G09460,4,17,9,
AT4G26970,53,51,29,
AT2G24180,13,20,41,
AT5G10030,7,11,7,
AT3G45210,16,9,6,
AT1G48635,9,12,9,
AT1G43620,8,9,11,
AT1G48630,52,49,110,
AT3G49570,4,1,3,
AT5G24470,22,44,69,
AT1G55450,23,54,72,
AT3G58460,16,16,4,
AT5G60400,15,21,13,
AT4G23220,2,2,0.8,
AT2G40660,30,20,84,
AT3G03090,8,9,5,
AT3G07770,23,21,68,
AT3G09630,289,128,179,
AT5G50810,27,25,34,
AT3G05730,54,194,61,
AT2G32040,13,17,14,
AT3G56940,1547,1777,633,
AT1G10180,10,11,8,
AT3G51620,8,10,3,
AT3G20120,7,7,4,
AT5G52550,13,14,20,
AT1G76460,7,21,3,
AT1G58220,4,4,1,
AT1G58225,2,0.3,2,
AT2G46540,54,34,14,
AT2G37170,43,69,11,
AT3G05190,2,1,0.9,
AT5G13710,53,73,26,
AT1G30845,3,4,3,
AT5G65925,3,4,3,
AT1G54410,869,722,3435,
AT1G30840,1,1,0.5,
AT1G68910,9,15,11,
AT5G20200,11,13,11,
AT3G59410,4,8,5,
AT4G05020,4,4,11,
AT3G21650,6,10,8,
AT5G48335,19,25,6,
AT1G31460,2,2,4,
AT5G44490,2,2,4,
AT4G33240,8,15,5,
AT5G62600,8,8,5,
AT1G30590,14,21,13,
AT1G71110,3,3,3,
AT5G54240,1,0.6,0.3,
AT3G54120,2,3,4,
AT5G58540,4,6,3,
AT5G53730,4,4,3,
AT5G51390,3,14,10,
AT5G12040,31,24,16,
AT5G15210,10,13,15,
AT4G33865,286,173,93,
AT1G30330,14,23,8,
AT1G47710,21,14,38,
AT1G35430,4,8,6,
AT2G05215,1,0.6,0.3,
AT2G05210,7,11,9,
AT5G45360,19,28,35,
AT2G29210,25,23,60,
AT4G35160,2,1,2,
AT5G49460,26,35,19,
AT1G61960,3,3,3,
AT5G36910,33,113,4,
AT1G26370,7,8,8,
AT1G22860,5,7,5,
AT1G74340,29,14,9,
AT2G45150,4,6,2,
AT1G14830,27,32,34,
AT3G15130,0.7,1,3,
AT2G35550,1,0.4,0.1,
AT3G29230,16,8,29,
AT2G39460,219,153,323,
AT2G28160,2,0.7,1,
AT5G11020,3,4,3,
AT1G01050,33,39,56,
AT1G22280,13,19,26,
AT5G10370,2,3,2,
AT1G33680,21,22,16,
AT1G27420,2,3,1,
AT5G20280,42,34,50,
AT1G25480,4,8,3,
AT1G32370,5,8,2,
